#CASE,DOF_ALFAIN_BC_,DOF_PITCH_BC_,DOF_RE2IS_BC_,DOF_MA2IS_BC_,DOF_ARATIO_BC_,DOF_BETA1_G0_,DOF_BETA2_G0_,DOF_W1_G0_,DOF_W2_G0_,DOF_RTE_G1_,DOF_TMAXU_G1_,DOF_TMAXL_G1_,DOF_TMOVXU_G1_,DOF_TMOVXL_G1_,DOF_TUCP2_G2_,DOF_TUCP3_G2_,DOF_SUCP3_G2_,DOF_TUCP5_G2_,DOF_SUCP5_G2_,DOF_TLCP5_G2_,DOF_SLCP5_G2_,OF_alfa_ex_FL_OP_01,OF_Cpt_FL_OP_01,OF_CSI_FL_OP_01,OF_phi_FL_OP_01,OF_psi_FL_OP_01,OF_Zwc_FL_OP_01,OF_DFss_mis_LO_OP_01,OF_Ds_cp_LO_OP_01,OF_Tmax_GM_OP_01,OF_X_Tmax_GM_OP_01,OF_Wedge_TE_GM_OP_01,OF_UGT_GM_OP_01,OF_Area_GM_OP_01
114104,26.878,0.05595089319,159050.0,0.70635,1.313112,29.352115,-60.987092,0.7112549,0.8696594,0.000811441,0.01503302,0.009527664,0.1104813,0.1374832,0.3908948,0.7977582,0.1982751,0.6681976,0.5603867,0.5401062,0.5329056,-62.447,0.0682,0.05689,0.7093179313,1.719030266,0.7320596347,1.2814,0.7705,0.0218878929,0.370240003,17.79444504,17.4410954,0.00166861271
114106,22.815,0.1012140172,176440.0,0.72198,0.9896744,1.53962,-69.893342,0.6362549,0.9009094,0.001014566,0.01909552,0.003512039,0.09954376,-0.02657928,0.3721448,0.9758832,0.1045251,0.3713226,0.5213242,0.5088562,0.5719681,-63.092,0.03607,0.02969,0.6452627143,1.542884541,0.8328357364,1.2552,2.0463,0.0211868417,0.260414898,7.149874565,22.2835178,0.00171134609
114108,21.409,0.05414443432,63770.0,0.46416,1.052956,-6.74163,-55.471462,0.4987549,0.6352844,0.001156754,0.01950177,0.01526985,-0.02623749,-0.1304855,0.4690198,0.7918207,0.1364001,0.5041351,0.6111679,0.4932312,0.5602493,-60.725,0.131,0.12149,0.7185325429,1.563440067,0.5660486187,1.6265,1.8473,0.0300554335,0.197339982,15.66107798,3.25907922,0.00227054907
114109,23.987,0.08588178327,213560.0,0.46807,1.000221,26.148985,-67.088652,0.1175049,0.3149719,0.001695035,0.005486145,0.01622688,0.04759064,-0.08946991,0.4674573,0.6701019,0.1973376,0.3830414,0.6209335,0.4135437,0.5504837,-60.524,0.04173,0.03837,0.7551353405,1.672005275,0.8574329609,1.1355,0.8831,0.0177976713,0.185535029,4.722941218,22.3318596,0.00139673345
114110,28.675,0.09024650097,74780.0,0.57744,0.9580338,17.08649,-68.869902,0.2425049,0.6587219,0.00157316,0.009548645,0.009117508,0.1460281,-0.01290741,0.3487073,0.8244769,0.1335876,0.4611664,0.519371,0.3822937,0.6520462,-61.552,0.04932,0.0435,0.7699138027,1.842157934,0.8238873518,1.1649,1.2636,0.0159800984,0.296815038,5.47468471,23.0137711,0.00138854759
114111,21.8,0.07994630808,175140.0,0.60869,0.9861588,27.711485,-62.182402,0.09250488,0.8462219,0.00132941,0.01767365,0.003648758,-0.1383469,0.05271759,0.3362073,0.7057269,0.08108765,0.3049164,0.597496,0.5197937,0.6989212,-61.115,0.04222,0.03671,0.70789101,1.566272407,0.7121446535,1.0708,0.5219,0.0175969042,0.148134977,4.561478858,11.8939028,0.00143322803
114113,23.05,0.06434610549,151280.0,0.67119,1.267409,3.96149,-62.057402,0.7925049,0.2212219,0.00116691,0.007923645,0.005836258,0.1679031,0.1839676,0.4612073,0.7532269,0.1260876,0.6174164,0.566246,0.4447937,0.6676712,-61.233,0.07532,0.06397,0.716346538,1.609618208,0.8076781737,1.1579,1.4235,0.0120886732,0.385734916,8.00498509,18.3311787,0.00102927489
114114,27.893,0.06055686982,65220.0,0.60088,1.147878,5.68024,-61.510532,0.5550049,0.3305969,0.001227847,0.0107674,0.00665657,0.1077469,-0.07306366,0.4143323,0.6285394,0.1354626,0.6096039,0.7185898,0.5354187,0.507515,-63.215,0.07274,0.06372,0.6888780881,1.729268846,0.6676928862,1.1572,1.6581,0.0138982106,0.315735102,12.33144021,15.3371067,0.00125494669
114117,29.495,0.09244703875,82440.0,0.5833,1.107448,10.56305,-60.2409966,0.6643799,0.4595032,0.0008774567,0.02529083,0.00453743,-0.0002609253,0.0294754,0.469801,0.6834613,0.0946814,0.6662445,0.5808945,0.533075,0.5495071,-60.39,0.06369,0.05614,0.8375590839,1.947543295,1.089444164,1.3084,2.0233,0.0259823967,0.28293997,19.53452817,19.6542091,0.0021856043
114123,21.526,0.1225215751,121040.0,0.71612,1.142604,21.9692952,-73.06913,0.7268799,0.7876282,0.0009383942,0.02732208,0.002623367,0.1255203,0.06775665,0.441676,0.9743988,0.1828064,0.377182,0.5926132,0.5362,0.7331009,-62.95,0.08297,0.06906,0.6394070609,1.50440875,1.198468945,1.3927,1.232,0.0282999091,0.335135072,13.37862642,36.2386513,0.00235386612
114125,27.698,0.05876442492,89570.0,0.65752,1.251588,13.45368,-59.8113066,0.3581299,0.6079407,0.001131363,0.01899396,0.003853836,-0.1014328,0.06502228,0.4182385,0.6745551,0.1968689,0.4514008,0.6765976,0.4315125,0.688179,-64.702,0.06851,0.0585,0.6286381302,1.660028811,0.6717511749,1.122,0.2609,0.0192207526,0.217614934,10.32564921,10.14923,0.00154300174
114126,23.948,0.09244711717,154450.0,0.72002,1.082838,-5.29632,-63.186307,0.2581299,0.2329407,0.001618863,0.01574396,0.01041634,-0.1451828,0.1087723,0.4432385,0.7220551,0.1218689,0.5139008,0.5828476,0.3565125,0.719429,-62.856,0.04684,0.03866,0.6638630921,1.589698494,0.8698180268,1.206,0.3981,0.0218283385,0.205359966,9.17092514,15.2005301,0.00194774463
114128,29.573,0.05853825628,242550.0,0.62627,1.392213,7.82868,-63.873807,0.7081299,0.6704407,0.001050113,0.01411896,0.004947586,-0.0795578,-0.08810272,0.3557385,0.8408051,0.1143689,0.4201508,0.5047226,0.4190125,0.703804,-63.744,0.05927,0.05126,0.6850214634,1.777438966,0.8668825392,1.5694,1.1148,0.0169567708,0.166459993,5.60987246,17.5977383,0.00119214901
114130,24.417,0.06372287643,150300.0,0.71221,1.061745,4.54743,-67.295687,0.5456299,0.7798157,0.001314175,0.004775208,0.005767899,-0.00846405,0.157991,0.3151135,0.9179926,0.1237439,0.4123383,0.6492538,0.5096375,0.6217728,-61.27,0.0671,0.0558,0.7297719104,1.662600676,0.6196239628,1.1156,1.2794,0.00928707048,0.27384001,3.273915713,20.9013958,0.000822354166
114132,26.917,0.1128210474,205870.0,0.58721,1.174245,17.047425,-70.54569,0.3456299,0.5298157,0.001639175,0.01127521,0.0101429,0.07903595,0.07049103,0.4651135,0.8229926,0.1537439,0.2873383,0.5867538,0.3596375,0.5592728,-61.27,0.03996,0.03506,0.7595511635,1.771251418,1.363435442,1.3099,0.6488,0.0187560711,0.287534952,4.07872152,31.6662922,0.0014955987
114134,25.999,0.06338430032,165470.0,0.62725,1.340358,31.05133,-67.49295,0.7440674,0.3091125,0.001321793,0.007161926,0.01797005,0.1726883,0.09715118,0.3928479,0.8905316,0.1652283,0.4055023,0.632164,0.5287781,0.6437454,-60.079,0.06541,0.05659,0.8000843156,1.780419817,0.965141244,1.3124,0.6231,0.0223290175,0.340060025,15.17881633,27.4803219,0.00168646278
114135,21.624,0.122234841,224350.0,0.4085,0.974733,-0.82367,-71.93045,0.7940674,0.9966125,0.001890543,0.01528693,0.008126297,0.01956329,0.03152618,0.4303479,0.9142816,0.1427283,0.7492523,0.679039,0.4162781,0.5031204,-60.464,0.04831,0.04532,0.7307307837,1.579341825,1.172482661,1.3232,2.1977,0.0215273853,0.260414988,14.30866289,36.6356316,0.0020153746
114136,25.374,0.08635359611,153470.0,0.471,1.368483,7.92633,-68.555454,0.6940674,0.3716125,0.0007530426,0.01853693,0.005938797,-0.02418671,0.07527618,0.4053479,0.8667816,0.09772827,0.3117523,0.585289,0.3912781,0.5343704,-64.884,0.04144,0.03806,0.6027940014,1.571784989,1.165061195,1.5051,1.1856,0.0216806382,0.205359966,6.99543369,23.6550846,0.00160650746
114138,20.843,0.07256200204,150810.0,0.68194,1.319264,30.27008,-74.41482,0.6815674,0.4184875,0.001667105,0.009193176,0.01933723,-0.01871796,-0.1489426,0.3209729,0.6470941,0.09210327,0.6633148,0.5657578,0.4944031,0.5070267,-64.132,0.09867,0.0837,0.59466257,1.452803906,0.8287083152,1.2845,2.1544,0.0238193851,0.159039989,10.50345421,34.2336121,0.0017787345
114140,22.718,0.075342466,118460.0,0.65069,1.009889,-5.35492,-62.727324,0.5315674,0.7309875,0.001423355,0.01406818,0.01824348,0.04690704,0.1354324,0.3334729,0.8608441,0.1746033,0.3820648,0.7063828,0.3819031,0.6164017,-60.868,0.05597,0.04784,0.7269511775,1.608717281,0.7012256892,1.1824,0.4774,0.0285899043,0.301500022,14.22719288,13.8400631,0.00228658458
114142,21.858,0.08251421229,104350.0,0.48272,1.252467,2.22321,-55.453884,0.6253174,0.129425,0.001413199,0.0264588,0.009903641,-0.1034836,-0.09152069,0.3444104,0.7094379,0.1792908,0.4953461,0.7200546,0.5303406,0.7199173,-61.073,0.06454,0.05915,0.7100584311,1.569674447,1.079734383,1.8672,2.3933,0.0313237607,0.205359951,23.0936298,12.3059473,0.00250257319
114144,26.702,0.08149260887,113140.0,0.78741,1.132936,5.19196,-58.875764,0.4128174,0.3013,0.001596011,0.02280255,0.009083328,0.01136017,0.1655106,0.3037854,0.6916254,0.1736658,0.4875336,0.6223984,0.4397156,0.575386,-63.062,0.06087,0.04865,0.6826495231,1.686733597,0.8033295252,1.2453,1.6749,0.0272203069,0.301499903,15.2759943,12.2717352,0.00216604793
114147,29.475,0.09812916522,201590.0,0.45733,1.345631,34.68414,-54.114049,0.003442383,0.5473938,0.001783902,0.01802911,0.009151688,-0.05289764,-0.06554413,0.4608167,0.6812347,0.176947,0.6027679,0.7034531,0.5170593,0.5236282,-61.671,0.04918,0.04541,0.7753411745,1.876440885,1.534929817,1.6798,1.6554,0.0232626703,0.238639891,15.49291757,13.3698282,0.00203056377
114149,29.944,0.06903386376,210780.0,0.63701,1.141725,19.52789,-67.317169,0.5659424,0.1567688,0.001438589,0.007872864,0.01926888,-0.04742889,-0.1366379,0.4326917,0.7584222,0.186322,0.5793304,0.6448593,0.3576843,0.5119095,-61.166,0.05798,0.04989,0.8061971903,1.928816275,0.8160047482,1.2054,1.8235,0.022621043,0.155374974,8.16170406,25.4382706,0.00154942577
114150,20.179,0.1156828831,209100.0,0.40655,1.096022,-9.30023,-59.7312291,0.3221924,0.1333313,0.001204996,0.01782599,0.005733719,0.1248367,-0.013591,0.3592542,0.785141,0.1891345,0.3879242,0.7405624,0.4686218,0.6662064,-60.132,0.03525,0.03306,0.7279128664,1.535033836,1.303440028,1.403,1.5375,0.020122353,0.360059917,13.34606438,19.4876518,0.00179213402
114151,25.179,0.06495791073,113740.0,0.65655,1.321022,15.69977,-66.231229,0.7221924,0.6333313,0.001854996,0.004825989,0.01448372,-0.05016327,0.161409,0.4592542,0.975141,0.1291345,0.6379242,0.6155624,0.3686218,0.5412064,-60.717,0.08449,0.07234,0.7615555214,1.716039908,0.9147683825,1.2481,0.4744,0.0169730633,0.301500112,6.01414586,26.4177284,0.00132184324
114154,21.116,0.09575426327,191230.0,0.57842,1.25071,25.38727,-60.449979,0.1471924,0.4770813,0.001895621,0.01213849,0.01831184,0.07014923,-0.1339035,0.4280042,0.844516,0.1703845,0.5285492,0.6233749,0.4623718,0.5333939,-60.016,0.04682,0.04127,0.7424017372,1.573414401,1.23411128,1.3744,1.0417,0.0249794181,0.201334998,11.48683024,20.3855324,0.00196384639
114156,20.335,0.06537242807,199800.0,0.60186,1.342116,15.23102,-66.528109,0.6596924,0.5239563,0.0009003082,0.007669739,0.01530403,0.119368,-0.02999725,0.3311292,0.6485785,0.1722595,0.4269867,0.6741562,0.4092468,0.6857376,-62.337,0.0605,0.05289,0.6505733201,1.482212546,0.8513476193,1.1996,1.6569,0.0187479742,0.292160034,11.69625902,23.1524277,0.00146747858
114158,22.522,0.05921509991,241080.0,0.49248,1.328053,21.16852,-62.434359,0.7346924,0.0552063,0.001509683,0.02148224,0.009288406,-0.02281952,0.1778152,0.4623792,0.7079535,0.1085095,0.2551117,0.6663437,0.5029968,0.5685501,-62.579,0.06832,0.06241,0.6610247427,1.548205648,0.7874793841,1.452,1.1743,0.0255636051,0.247260064,10.3361988,16.6287193,0.00194967841
114159,26.282,0.08792993721,111030.0,0.61407,1.32234,1.76422,-54.919713,0.1714111,0.745636,0.001767398,0.01866388,0.005443192,0.07527618,-0.09459686,0.4305432,0.7291058,0.1955798,0.670639,0.6700058,0.4016296,0.5541458,-64.458,0.06688,0.05821,0.6254868571,1.617780793,1.105594619,1.3728,0.765,0.0200364012,0.350000024,16.61069815,10.6624098,0.00184242136
114161,25.657,0.08994644078,170830.0,0.70782,1.181715,13.63922,-67.357213,0.5214111,0.558136,0.001686148,0.01378888,0.004349442,0.09715118,0.05852814,0.2930432,0.8953558,0.1130798,0.701889,0.5293808,0.4391296,0.5385208,-63.931,0.05321,0.04424,0.6395051732,1.614364324,0.9339725072,1.3051,2.2468,0.0166407265,0.301499993,9.12251122,26.5928249,0.00145767408
114162,20.345,0.07140693752,140050.0,0.53594,1.392653,-2.92328,-59.388463,0.3464111,0.339386,0.001726773,0.009726379,0.008177567,-0.02316132,0.003840637,0.3367932,0.8359808,0.1918298,0.592514,0.5215683,0.5328796,0.5463333,-62.173,0.10101,0.09112,0.6562972174,1.486715739,1.005936908,1.3735,0.7943,0.0160342418,0.247260079,6.29920483,12.8961344,0.0012934421
114163,20.501,0.1137114594,167980.0,0.48125,1.287184,25.357968,-72.37283,0.5089111,0.730011,0.001300211,0.02638263,0.01774788,0.03699493,-0.06725311,0.3836682,0.7587933,0.1374548,0.3347015,0.5098495,0.5485046,0.5033646,-63.009,0.04586,0.04198,0.6291412067,1.470477548,1.392268426,1.6469,2.0482,0.03766945,0.242934987,14.19214201,31.4139748,0.00279790373
114166,28.938,0.07328155041,149960.0,0.52813,1.104372,22.545468,-62.841583,0.5839111,0.573761,0.0009345856,0.02232013,0.009544754,-0.08331757,0.07493439,0.3399182,0.7469183,0.09620483,0.5378265,0.736412,0.3672546,0.7143021,-62.47,0.05918,0.0533,0.7322608794,1.80972721,0.8052845241,1.2792,2.5177,0.0275968667,0.234375,22.43152666,20.5060673,0.00231188559
114168,29.641,0.07032569177,169090.0,0.56328,1.1782,24.811098,-59.958773,0.3526611,0.6909485,0.001371304,0.015617,0.002845535,-0.1352707,-0.03170624,0.3071057,0.7855121,0.1327673,0.6354828,0.6016464,0.4250671,0.6615677,-60.518,0.04931,0.04375,0.8334969935,1.948562861,0.910534145,1.3653,0.7881,0.0163946636,0.17400004,8.404881614,17.5431137,0.00133492285
114169,23.079,0.1002731649,115340.0,0.48516,1.220387,-3.0014,-60.865023,0.07766113,0.2846985,0.001899429,0.0115545,0.01432991,-0.05870819,-0.1082687,0.4008557,0.8923871,0.1965173,0.7136078,0.5000839,0.3688171,0.5131302,-63.124,0.0558,0.05105,0.6463903945,1.550857789,1.190793497,1.3127,0.6968,0.022760842,0.185535014,7.42048288,13.8187218,0.00184066757
114172,24.485,0.06999079861,237240.0,0.77422,1.072731,27.779848,-64.224393,0.1901611,0.8628235,0.001635367,0.006273254,0.003118973,-0.02042694,0.06126251,0.3664807,0.6133246,0.1271423,0.6276703,0.7383652,0.5406921,0.5092239,-61.749,0.05205,0.04182,0.7114386993,1.647992769,0.6589238688,1.146,1.3803,0.00806194544,0.296815008,3.88060375,18.9968681,0.000779372291
114174,24.524,0.08143196212,191180.0,0.64336,1.380348,18.600158,-67.98612,0.5557861,0.5229797,0.0008076324,0.01023419,0.002503738,-0.05187225,0.1692703,0.292262,0.6415277,0.08261108,0.2585297,0.6416855,0.3586609,0.5199661,-62.273,0.04135,0.03539,0.691415575,1.630892135,1.165677953,1.4089,0.8052,0.0102895536,0.221760005,2.318802024,27.688015,0.00078429695
114178,25.305,0.11286193,205940.0,0.46367,1.232692,35.006408,-70.564238,0.1432861,0.1011047,0.001315445,0.01470294,0.0197303,-0.057341,-0.03307343,0.445387,0.6949652,0.1857361,0.7194672,0.7471542,0.5367859,0.6019974,-64.651,0.06457,0.05957,0.6104866065,1.577281757,1.306935769,1.3519,2.0239,0.0301892255,0.247260004,23.3925362,33.9356499,0.00268235826
114179,27.727,0.09563451225,79370.0,0.46758,1.186989,6.49079,-55.118928,0.4745361,0.9214172,0.001853726,0.02993732,0.01221077,0.03836212,0.01341095,0.4406995,0.816684,0.1266736,0.3561859,0.7412949,0.3570984,0.6000443,-60.508,0.0643,0.05924,0.8048568499,1.846086473,1.270940014,1.5879,1.7752,0.0369692743,0.255999953,20.15104125,12.9651871,0.00289020082
114180,23.977,0.05423177733,197760.0,0.40508,1.130739,7.74079,-63.493928,0.5745361,0.2964172,0.0007162262,0.007187317,0.01877327,0.08211212,-0.03033905,0.4156995,0.959184,0.1716736,0.6686859,0.5225449,0.4320984,0.5687943,-60.733,0.0622,0.05846,0.7464699654,1.663981707,0.6538124997,1.1241,0.355,0.022844905,0.238639966,12.08149767,15.3587313,0.00164166803
114181,22.102,0.07682592967,162640.0,0.43633,1.215114,18.365788,-70.93143,0.6245361,0.6089172,0.0009599762,0.01206232,0.01986702,-0.02726288,0.03528595,0.4531995,0.697934,0.08917358,0.3874359,0.6319199,0.5445984,0.5531693,-62.472,0.04585,0.04262,0.6611160812,1.536956571,0.9300959799,1.2375,2.0304,0.0277003814,0.24725996,14.8400388,28.2397671,0.00207999488
114183,24.915,0.07147928611,203670.0,0.57696,1.229176,14.928288,-56.025178,0.7995361,0.07766724,0.001406851,0.02424982,0.005101395,0.1149246,-0.06315155,0.3719495,0.662309,0.1904236,0.3093109,0.6553574,0.4383484,0.7016068,-60.174,0.04971,0.04386,0.7813966473,1.72592185,0.9427915003,1.4305,1.3938,0.0238065589,0.365135133,11.75936728,11.5229654,0.00178660033
114185,23.04,0.07500473977,73210.0,0.73321,1.313551,25.553288,-65.962678,0.3495361,0.1401672,0.001488101,0.009624817,0.004007645,0.1367996,0.04622345,0.4094495,0.876059,0.1229236,0.3405609,0.5459824,0.4008484,0.7172318,-63.383,0.06249,0.05139,0.6368713481,1.541721471,0.8861891872,1.1511,1.2962,0.0121804802,0.306214839,2.435437816,22.0561008,0.000999821932
114191,20.286,0.1089538772,180210.0,0.46856,1.022633,13.815003,-73.40213,0.7667236,0.2241516,0.001531265,0.01962872,0.003153152,0.1784988,-0.1171555,0.3106213,0.8411761,0.1780017,0.6657562,0.6509628,0.4871765,0.7186966,-63.972,0.0898,0.08288,0.5959014327,1.440530236,0.9731635066,1.3614,2.4664,0.0201911684,0.422940016,18.90268965,39.7098007,0.00192886905
114192,25.286,0.05849923804,85170.0,0.71856,1.247633,-1.185,-59.90213,0.3667236,0.7241516,0.0008812653,0.006628723,0.01190315,0.00349884,0.05784454,0.4106213,0.6511761,0.1180017,0.4157562,0.5259628,0.3871765,0.5936966,-60.021,0.14137,0.11876,0.7929466507,1.749174291,0.7522998568,1.3326,0.5984,0.0159031749,0.260414898,6.30481434,12.1678648,0.00119494076
114193,26.536,0.05249166689,61520.0,0.40606,1.303883,35.065003,-65.02713,0.6667236,0.5991516,0.001043765,0.01637872,0.009715652,0.1347488,-0.07340546,0.3356213,0.8886761,0.1330017,0.3532562,0.6197128,0.5121765,0.7499466,-63.716,0.0944,0.08887,0.6555643862,1.654733605,0.7081420058,1.2836,0.8491,0.02308283,0.301499993,14.24691487,17.9540691,0.00180867745
114196,29.973,0.04839995818,196300.0,0.45293,1.374196,17.2525,-54.87088,0.6917236,0.005401611,0.00140939,0.01394122,0.009168777,0.1894363,0.04690704,0.4543713,0.9243011,0.09175171,0.3688812,0.6744003,0.4684265,0.6796341,-60.062,0.09367,0.08692,0.8623178244,1.99463553,0.861164607,1.5229,1.2261,0.0209449492,0.301499873,12.66449022,9.0722971,0.001629279
114198,20.598,0.1056921129,91800.0,0.48418,1.346071,30.377503,-69.05838,0.4417236,0.4429016,0.00116564,0.02531622,0.003700027,-0.09493866,-0.01871796,0.4418713,0.6155511,0.1292517,0.4001312,0.6900253,0.4309265,0.7265091,-62.978,0.06802,0.06232,0.6309492663,1.474266204,1.348982485,1.4688,1.1573,0.0238575917,0.209414944,12.2523631,31.936245,0.0020499439
114200,20.091,0.1315425578,83310.0,0.67364,1.337282,-2.78656,-72.09354,0.5635986,0.5483704,0.001607437,0.01282404,0.01210823,-0.06622772,-0.09664764,0.3879651,0.7031293,0.09690796,0.5427094,0.7222519,0.4035828,0.733345,-64.123,0.09413,0.08009,0.5897080082,1.431394911,1.530814684,1.7293,1.422,0.0214786157,0.197339952,11.73045492,35.0853004,0.00199693162
114201,27.591,0.06315223718,130900.0,0.54864,1.224782,34.713443,-65.343535,0.3635986,0.7983704,0.001282437,0.006324036,0.01648323,0.1962723,-0.009147644,0.3379651,0.6081293,0.186908,0.6677094,0.5347519,0.4535828,0.670845,-60.487,0.05905,0.05276,0.8038770635,1.840192004,0.8584258798,1.1888,1.5531,0.0182537679,0.287535042,12.70735026,22.7625084,0.00147411879
114204,24.778,0.1096171835,160580.0,0.50176,1.182594,8.15094,-66.687285,0.08859863,0.2046204,0.0008355621,0.008761536,0.009373856,0.09783478,-0.08571014,0.4692151,0.8812543,0.130658,0.7458344,0.5738144,0.5473328,0.5067825,-64.46,0.04513,0.041,0.613051873,1.565968263,1.207794798,1.2829,1.4075,0.0157744233,0.234374925,9.46645522,23.4658451,0.0014785938
114206,24.309,0.08352901616,163610.0,0.41582,1.372438,-2.94281,-63.796665,0.7010986,0.7827454,0.00179025,0.01323029,0.006366043,0.136116,0.007258606,0.2910901,0.6853168,0.128783,0.3317719,0.6324081,0.3942078,0.6513138,-63.322,0.1139,0.10707,0.6499940497,1.587212983,1.202591762,1.3393,0.7932,0.016163623,0.330239832,4.881819783,18.6946392,0.00135563884
114207,26.184,0.1076525925,79920.0,0.50957,1.344313,16.432193,-67.984165,0.5510986,0.7202454,0.0007339996,0.02785529,0.007459793,-0.148259,0.02913361,0.3035901,0.9465668,0.09128296,0.4255219,0.7417831,0.5067078,0.6981888,-64.771,0.10119,0.09216,0.61326929,1.603106417,1.388183557,2.2942,3.1437,0.0318728052,0.144560024,20.79545732,28.9911079,0.0027083531
114209,27.122,0.1197326596,193240.0,0.68145,1.077126,-1.38031,-60.0154154,0.3260986,0.8139954,0.001505875,0.02379279,0.01456917,0.01580353,-0.02555389,0.2973401,0.8396918,0.140033,0.5661469,0.7027206,0.5254578,0.5810013,-60.29,0.06143,0.0518,0.8062790483,1.82596914,1.274413889,1.4221,0.9987,0.0342048258,0.255999982,24.19301746,20.6424561,0.00291795423
114210,22.122,0.07897624083,98470.0,0.43145,1.302126,13.619693,-66.51542,0.7260986,0.3139954,0.0008558746,0.01079279,0.005819168,0.1908035,0.1494461,0.3973401,0.6496918,0.08003296,0.3161469,0.5777206,0.4254578,0.7060013,-61.171,0.04402,0.04098,0.7090643868,1.576476785,1.108321514,1.204,0.4609,0.0138976136,0.365135044,7.102283,24.7755299,0.00113645522
114212,27.669,0.09443757745,197630.0,0.5916,1.059547,22.604063,-61.710725,0.2073486,0.07180786,0.0008050934,0.02074591,0.01908089,0.0732254,0.1248367,0.4489026,0.836723,0.1634705,0.4216156,0.61483,0.3926453,0.5751419,-60.469,0.04054,0.03551,0.8058387316,1.845037543,1.015682276,1.4194,1.3362,0.0352468789,0.306214958,19.12839988,17.9232082,0.00269208988
114213,29.544,0.08467376525,138500.0,0.68535,1.143922,31.979063,-71.64823,0.6573486,0.1343079,0.0007238434,0.01262091,0.01579964,0.0951004,0.01546173,0.2864026,0.622973,0.08097046,0.4528656,0.692955,0.3551453,0.5907669,-60.81,0.07797,0.06581,0.817503819,1.926701045,0.9891498248,1.3189,2.1666,0.0237199161,0.269334942,14.18657398,34.4058533,0.00182149315
114215,25.95,0.05289742439,248000.0,0.44317,1.066579,34.010313,-59.945095,0.4198486,0.3999329,0.001191031,0.01302716,0.01060432,-0.01974335,-0.08844452,0.3895276,0.7714105,0.1165955,0.6794281,0.6577988,0.4457703,0.5399857,-60.738,0.05253,0.04875,0.7703573928,1.749793151,0.5865318476,1.1507,1.7554,0.0205254126,0.209414989,13.82312894,14.8551588,0.00160196167
114220,23.142,0.1216882885,116750.0,0.73687,0.9995621,2.74567,-65.086215,0.09758301,0.02444458,0.001199283,0.01951447,0.01187752,-0.07699432,0.1161209,0.3491956,0.7741937,0.09169312,0.4618988,0.748497,0.4011414,0.52668,-63.121,0.05304,0.04346,0.6470411758,1.553094446,1.008625161,1.4125,2.0675,0.0270220358,0.242934972,15.11764481,22.6591034,0.00250366796
